,date,restaurant_id,*,**,***
22605,03-11-2010,JBEy50E8,3,0,0
11800,03-11-2010,KAoKLjOg,0,0,0
27169,03-11-2010,Pk3wDqod,5,0,2
9100,03-11-2010,Pk3wqwOd,6,0,0
9551,03-11-2010,WwOaPzoB,0,0,0
26972,03-11-2010,WwOakY3B,2,0,2
14045,03-11-2010,Y1EmAWEw,2,0,0
9730,03-11-2010,ZBEnpYoY,0,0,0
9179,03-11-2010,dj3d0r39,3,0,0
33642,03-11-2010,geEVMJOz,1,1,1
13334,03-11-2010,geEVw53z,4,1,0
13014,03-11-2010,lnORYqoN,14,0,4
18803,03-11-2010,p038eeom,4,0,0
17631,03-11-2010,qN3gdzoA,4,0,1
33119,03-11-2010,rJoQzAOV,3,0,0
17294,03-11-2010,ydEjDdoW,6,0,3
6260,04-11-2010,0ZEDqR3D,0,0,0
31366,04-11-2010,1m3MpYEB,0,1,0
32680,04-11-2010,8x3z7Rok,5,0,0
15352,04-11-2010,JGoN6YoL,2,0,2
10182,04-11-2010,JGoNP6EL,3,0,0
11391,04-11-2010,V430BAOB,1,1,0
21058,04-11-2010,V430WbEB,3,0,0
17815,04-11-2010,WeEeKaoa,10,1,1
12480,04-11-2010,Y1Em5WEw,18,2,5
23953,04-11-2010,ekE4zro2,0,0,0
12648,04-11-2010,lnOR8a3N,3,0,0
21832,04-11-2010,njoZ9y3r,6,0,0
13672,04-11-2010,njoZw1Or,4,0,1
21091,04-11-2010,p038GaEm,2,0,0
15780,04-11-2010,ydEjldoW,2,1,0
32604,04-11-2010,ydEjvBEW,0,0,0
20030,05-11-2010,0ZEDZ4oD,1,0,1
21753,05-11-2010,0j3LyLor,12,1,10
2314,05-11-2010,1JEbnwER,6,0,6
26816,05-11-2010,1m3M4yEB,4,0,0
10193,05-11-2010,6K3lGgEz,5,0,0
12805,05-11-2010,6K3lwvEz,1,0,0
19227,05-11-2010,6K3ly6oz,7,0,0
14741,05-11-2010,6VOp4BOL,4,1,4
12393,05-11-2010,6VOpkmoL,2,0,0
7732,05-11-2010,8xExn7o0,4,0,0
4689,05-11-2010,B1oX4moV,0,0,6
13128,05-11-2010,B1oXAYOV,6,1,0
5563,05-11-2010,KAoKB3gm,7,1,2
31843,05-11-2010,NbE1Ja3J,2,0,1
30543,05-11-2010,V430b5OB,5,0,1
28845,05-11-2010,Y1EmNn3w,2,1,1
26405,05-11-2010,Y1EmvV3w,0,0,0
19136,05-11-2010,dj3dBLO9,2,1,0
29584,05-11-2010,dj3dmKo9,1,0,0
4556,05-11-2010,geEV7v3z,8,1,0
27623,05-11-2010,geEVKJ3z,9,0,2
6381,05-11-2010,m0oWxROG,5,0,7
21795,05-11-2010,nkOvZZOB,5,0,0
1837,05-11-2010,p038NGOm,6,0,0
21072,05-11-2010,qN3gVgEA,5,0,0
10628,05-11-2010,rJoQX03V,0,0,0
27012,08-11-2010,8gOqDo2L,1,0,1
13859,08-11-2010,8gOqpro2,2,0,3
25673,08-11-2010,8x3zZz3k,2,0,3
5445,08-11-2010,B1oXw63V,5,2,0
9372,08-11-2010,KAoK7Bog,2,0,0
18198,08-11-2010,KAoKa9Eg,7,1,0
3904,08-11-2010,N6OkeW3x,0,0,0
12315,08-11-2010,N6OkppEx,0,0,0
11951,08-11-2010,Pk3wL9od,2,0,0
18517,08-11-2010,V430w7EB,4,0,0
25736,08-11-2010,WeEeLrOa,0,0,0
3711,08-11-2010,ZBEn2WEY,4,0,0
14797,08-11-2010,ZBEnzYEY,1,0,1
8789,08-11-2010,lnORNnON,3,0,2
5020,08-11-2010,lnORYqoN,7,0,2
24437,08-11-2010,lnORxV3N,0,0,0
27629,08-11-2010,qN3gLMoA,2,0,0
20160,08-11-2010,xWoYPr3K,8,0,4
29598,09-11-2010,6VOpJd3L,1,0,2
900,09-11-2010,8KoAQeo6,1,0,0
22542,09-11-2010,8xExZeo0,0,0,1
19741,09-11-2010,B1oXV6EV,4,1,1
4805,09-11-2010,JGoN8dEL,1,0,0
6435,09-11-2010,NbE19kEJ,3,0,0
949,09-11-2010,V430RlOB,3,0,3
18206,09-11-2010,VpoGArEr,4,0,1
3999,09-11-2010,ZBEnVZEY,8,1,0
28802,09-11-2010,dj3d7aE9,5,1,1
21847,09-11-2010,dj3dP739,4,0,0
21587,09-11-2010,dj3djjO9,14,1,1
25163,09-11-2010,ekE4Qz32,0,0,0
11000,09-11-2010,ekE4VZo2,0,0,0
21570,09-11-2010,geEVJzEz,2,1,0
29437,09-11-2010,njoZD1Er,2,1,0
27500,09-11-2010,njoZKbOr,3,0,0
26710,09-11-2010,p0381vom,5,0,0
20394,09-11-2010,qN3gpYoA,6,1,2
10245,09-11-2010,rNo6Zqo6,5,2,1
33726,09-11-2010,v5oJjyoB,3,0,0
22436,09-11-2010,wmo7gboq,4,0,3
23095,09-11-2010,wmo7lROq,0,0,0
3682,09-11-2010,ydEjbBEW,3,0,6
11745,10-11-2010,1JEb1ORY,1,0,0
6915,10-11-2010,6Wo24gE9,0,0,0
5473,10-11-2010,6Wo2K6O9,7,1,0
28388,10-11-2010,8KoA76E6,0,1,0
15794,10-11-2010,8gOqD4o2,7,0,0
29077,10-11-2010,8x3zgYok,8,1,2
16199,10-11-2010,8xExMJ30,0,0,0
2238,10-11-2010,NbE1Bk3J,4,0,1
20023,10-11-2010,Pk3wqwOd,6,0,0
5713,10-11-2010,VpoGPPOr,9,2,2
32209,10-11-2010,Y1Em5WEw,18,2,5
4855,10-11-2010,Y1EmymEw,4,0,0
10898,10-11-2010,dj3dm5o9,1,1,1
12377,10-11-2010,lnORJLON,12,2,6
20039,10-11-2010,m0oWGwoG,1,0,0
16143,10-11-2010,njoZ9y3r,6,0,0
22731,10-11-2010,nkOvvaOB,0,0,1
30700,10-11-2010,p038eeom,4,0,0
1828,10-11-2010,qN3gdzoA,4,0,1
30441,10-11-2010,rJoQzAOV,3,0,0
14019,10-11-2010,rNo6KgO6,5,0,1
33530,10-11-2010,wmo7X9Oq,0,0,0
24538,10-11-2010,ydEjDdoW,6,0,3
21364,12-11-2010,1JEbKN3R,3,0,0
24361,12-11-2010,1JEbm7OR,2,0,0
18295,12-11-2010,1JEbnwER,6,0,6
1369,12-11-2010,6K3lDk3z,1,1,3
21034,12-11-2010,6K3lRkOz,0,0,0
19941,12-11-2010,6VOpvj3L,1,0,0
6919,12-11-2010,8xEx1730,0,0,0
24422,12-11-2010,8xExj9o0,7,0,4
8297,12-11-2010,B1oX4moV,0,0,4
20026,12-11-2010,B1oXNdEV,5,0,0
32869,12-11-2010,KAoKz83g,0,0,0
5832,12-11-2010,N6Okam3x,4,0,0
7523,12-11-2010,NbE1Ja3J,2,0,1
17248,12-11-2010,Pk3wDqod,5,0,2
2122,12-11-2010,V430b5OB,5,0,1
30778,12-11-2010,VpoGBA3r,5,0,1
25178,12-11-2010,XJ3rwWoR,1,0,0
33105,12-11-2010,ZBEnLroY,7,2,1
17687,12-11-2010,dj3dBLO9,1,0,0
16001,12-11-2010,geEVKJ3z,9,0,2
25949,12-11-2010,p038JvOm,5,0,0
24832,12-11-2010,rNo6LXE6,1,0,0
16,12-11-2010,wmo7D7Oq,8,1,1
12301,12-11-2010,xWoYkGEK,4,0,1
27593,12-11-2010,ydEjz7EW,3,0,0
12417,15-11-2010,1JEbVeER,9,0,0
26419,15-11-2010,6Wo2pGE9,0,0,0
11329,15-11-2010,8x3znL3k,6,1,2
13946,15-11-2010,B1oX66EV,3,0,0
30526,15-11-2010,N6OkkGOx,8,1,0
8589,15-11-2010,NbE12N3J,0,0,0
32132,15-11-2010,NbE1vJ3J,2,0,2
16094,15-11-2010,dj3dQao9,2,0,0
24067,15-11-2010,eVOBKkEj,6,0,1
5475,15-11-2010,ekE4Rjo2,3,2,0
17136,15-11-2010,geEVJzEz,2,1,0
19210,15-11-2010,lnORVGON,2,0,4
29538,15-11-2010,m0oWgloG,9,1,0
6865,15-11-2010,njoZ7yOr,5,1,0
7616,15-11-2010,njoZKbOr,3,0,0
4546,15-11-2010,njoZXBEr,2,0,0
26639,15-11-2010,njoZeJ3r,0,0,2
8841,15-11-2010,p038Lz3m,4,0,0
21198,15-11-2010,rNo6jao6,0,0,0
11482,15-11-2010,wmo7kRoq,3,1,0
7795,16-11-2010,0ZEDPkED,9,1,1
26629,16-11-2010,0ZEDnpoD,4,0,1
4485,16-11-2010,0j3Laor6,6,0,0
24252,16-11-2010,1m3MxLEB,1,0,0
23632,16-11-2010,6Wo2y539,2,0,1
18310,16-11-2010,8KoA15o6,3,0,1
6832,16-11-2010,B1oXw63V,5,2,0
14585,16-11-2010,KAoK8ZOg,3,0,6
1900,16-11-2010,Pk3wnaEd,0,0,0
21862,16-11-2010,VpoGPPOr,2,0,0
3042,16-11-2010,ZBEn2WEY,4,0,0
11973,16-11-2010,dj3dNLO9,1,1,0
8791,16-11-2010,dj3dwXE9,3,1,0
3734,16-11-2010,ekE4rKo2,8,1,0
23156,16-11-2010,lnOR9LoN,6,1,0
2762,16-11-2010,m0oWJl3G,6,0,1
7946,16-11-2010,p038gXEm,5,1,2
12179,16-11-2010,we39Nvok,0,0,0
21884,16-11-2010,wmo7Vd3q,2,0,0
16913,17-11-2010,1JEb1ORY,1,0,0
5252,17-11-2010,6VOp6a3L,0,0,0
27061,17-11-2010,8KoA76E6,0,1,0
24107,17-11-2010,8KoAwzE6,8,2,4
23506,17-11-2010,8gOqD4o2,7,0,0
30104,17-11-2010,B1oXQmOV,3,0,0
28985,17-11-2010,JBEy50E8,3,0,0
12761,17-11-2010,JBEyZN38,3,1,0
16124,17-11-2010,V430w7EB,4,0,0
13300,17-11-2010,VpoGArEr,4,0,1
25803,17-11-2010,Y1Em5WEw,18,2,5
25653,17-11-2010,Y1EmZ93w,7,2,1
22694,17-11-2010,dj3dB5O9,0,0,0
4899,17-11-2010,eVOBGeEj,6,0,0
30259,17-11-2010,geEVMJOz,1,1,1
3689,17-11-2010,geEVw53z,4,1,0
10823,17-11-2010,m0oWGwoG,1,0,0
31051,17-11-2010,p038De3m,17,0,2
10781,17-11-2010,p038eeom,1,0,0
32177,17-11-2010,rJoQPv3V,0,0,0
20597,17-11-2010,rJoQzAOV,2,0,0
23295,17-11-2010,v5oJLjEB,2,0,0
31939,17-11-2010,xWoYPr3K,8,0,4
9864,18-11-2010,0ZED4pED,5,2,1
21946,18-11-2010,0ZEDL8ED,0,0,0
27584,18-11-2010,1JEb0MoR,7,1,2
10860,18-11-2010,1JEbXYoR,4,0,0
22345,18-11-2010,1m3M8pEB,1,0,0
27509,18-11-2010,1m3MYb3B,0,0,0
32902,18-11-2010,6K3lG5Ez,7,0,0
3027,18-11-2010,8x3z0QOk,2,0,0
33132,18-11-2010,JBEymJE8,1,0,0
7400,18-11-2010,JGoNAb3L,0,0,0
33388,18-11-2010,Y1EmymEw,4,0,0
18261,18-11-2010,ZBEnB2EY,0,0,0
19647,18-11-2010,geEVKJ3z,5,0,1
5399,18-11-2010,geEVdZoz,6,0,2
7374,19-11-2010,1m3MQn3B,7,1,1
7625,19-11-2010,6K3l2KOz,9,0,2
23833,19-11-2010,6K3lW6Ez,8,2,7
26796,19-11-2010,6VOpvj3L,1,0,0
26112,19-11-2010,8KoAXp36,0,0,0
13259,19-11-2010,9JoPqZO8,5,0,0
13232,19-11-2010,JBEy4WO8,11,0,2
4649,19-11-2010,JGoN6YoL,2,0,2
20581,19-11-2010,JGoNVBoL,6,0,1
7876,19-11-2010,KAoKjd3g,5,1,5
21714,19-11-2010,N6OkDvEx,0,0,0
26875,19-11-2010,N6Okam3x,4,0,0
22510,19-11-2010,XJ3rRm3R,0,0,0
31515,19-11-2010,XJ3rwWoR,1,0,0
8475,19-11-2010,Y1EmWmow,3,1,0
3010,19-11-2010,ZBEnzYEY,1,0,1
32332,19-11-2010,geEVVkEz,1,0,1
2966,19-11-2010,lnORaqoN,0,0,2
32711,19-11-2010,m0oWz13G,1,0,0
20702,19-11-2010,nkOvn7OB,5,0,0
15269,19-11-2010,p038Lz3m,4,0,0
13248,19-11-2010,qN3gK03A,2,1,0
25904,19-11-2010,qN3gVgEA,5,0,0
17324,19-11-2010,rNo6LXE6,1,0,0
29479,19-11-2010,we39Rvok,0,0,2
1612,19-11-2010,wmo7D7Oq,8,1,1
6079,19-11-2010,wmo7gboq,4,0,3
9395,19-11-2010,xWoYkGEK,4,0,1
10879,19-11-2010,ydEjeOW0,5,0,0
19967,22-11-2010,1m3MMn3B,2,0,0
16262,22-11-2010,1m3MZYoB,0,0,0
19650,22-11-2010,6K3lGgEz,5,0,0
17081,22-11-2010,6VOpy5EL,2,0,0
4212,22-11-2010,6Wo2K6O9,7,1,0
27434,22-11-2010,8KoA76E6,0,1,0
3263,22-11-2010,8x3z99Ek,3,0,0
14030,22-11-2010,B1oXNdEV,5,0,0
12713,22-11-2010,JBEyJ038,2,0,0
12387,22-11-2010,JGoNdWEL,1,0,0
15389,22-11-2010,KAoKrB3g,5,0,1
13587,22-11-2010,WwOa2NEB,0,0,0
18760,22-11-2010,XJ3r5ZER,0,0,0
26725,22-11-2010,ZBEnLroY,7,2,1
29882,22-11-2010,ZBEnVZEY,8,1,0
14815,22-11-2010,eVOBDa3j,0,0,0
20816,22-11-2010,njoZw1Or,4,0,1
7982,22-11-2010,p038JvOm,5,0,0
27285,22-11-2010,rNo6xdE6,5,0,0
8621,22-11-2010,v5oJjyoB,2,1,3
15674,22-11-2010,wmo71vEq,1,0,0
9130,22-11-2010,wmo77doq,2,0,0
11044,22-11-2010,wmo7kRoq,3,1,0
17200,23-11-2010,1m3M5p3B,6,1,3
10766,23-11-2010,1m3MaY3B,0,0,0
11939,23-11-2010,6K3lW6Ez,8,2,7
29926,23-11-2010,7RO5d6oq,7,2,0
3220,23-11-2010,9JoPNvE8,1,0,0
25876,23-11-2010,JGoNDkEL,0,0,0
3836,23-11-2010,KAoKa9Eg,8,2,2
32127,23-11-2010,N6OkDvEx,5,0,0
17900,23-11-2010,V430RlOB,3,0,3
21638,23-11-2010,v5oJz1oB,0,0,0
10510,23-11-2010,we39JNok,0,0,1
11275,23-11-2010,wmo7R3qn,4,0,0
9544,23-11-2010,ydEj7V3W,3,0,0
15236,23-11-2010,ydEjldoW,2,1,0
4674,24-11-2010,6K3lG5Ez,7,0,0
2084,24-11-2010,6K3lQKoz,2,0,0
30243,24-11-2010,6K3lb8Oz,2,0,2
2990,24-11-2010,8x3zPZOk,7,1,0
13740,24-11-2010,B1oXK63V,0,0,0
18484,24-11-2010,Pk3w2qEd,1,0,0
33657,24-11-2010,VpoGPPOr,1,0,0
12446,24-11-2010,VpoGxROr,2,0,0
24388,24-11-2010,XJ3r0YOR,3,0,2
2915,24-11-2010,Y1EmNn3w,2,1,1
21145,24-11-2010,dj3dm5o9,1,1,1
20727,24-11-2010,eVOBGeEj,6,0,0
13686,24-11-2010,ekE4grO2,2,0,1
33573,24-11-2010,geEV7v3z,2,0,0
31216,24-11-2010,njoZWJOr,4,1,0
31539,24-11-2010,p038GaEm,2,0,0
25544,24-11-2010,v5oJB7oB,3,0,0
13771,24-11-2010,wmo7z93q,4,0,1
10442,29-11-2010,0ZEDBxoD,4,0,1
19668,29-11-2010,1m3MQn3B,7,1,1
7784,29-11-2010,6K3lj6Oz,2,0,1
12705,29-11-2010,8KoAwzE6,8,2,4
24159,29-11-2010,8x3zq2Ek,4,0,1
629,29-11-2010,JGoNVBoL,6,0,1
19505,29-11-2010,V430M7oB,3,0,3
10244,29-11-2010,Y1Em5WEw,13,2,2
15778,29-11-2010,Y1EmY7Ew,0,0,0
27333,29-11-2010,lnORVGON,2,0,4
26127,29-11-2010,njoZeJ3r,0,0,2
13977,29-11-2010,nkOvll3B,1,0,2
24364,29-11-2010,qN3gNgEA,1,0,0
6146,29-11-2010,rNo6gqO6,2,0,0
22834,29-11-2010,rNo6xdE6,5,0,0
18959,29-11-2010,we392Nok,0,0,0
13772,29-11-2010,ydEjdVoW,5,0,0
17137,30-11-2010,0j3LDa3r,0,0,0
19945,30-11-2010,1m3MXnEB,3,1,0
5491,30-11-2010,6VOpDlOL,1,0,0
22965,30-11-2010,8x3zWRok,2,1,2
10834,30-11-2010,9JoPqZO8,5,0,0
31526,30-11-2010,KAoKA9Eg,19,2,6
18559,30-11-2010,KAoKeREg,2,0,0
3585,30-11-2010,Pk3wpwod,0,0,0
9153,30-11-2010,V430J2OB,4,0,0
28281,30-11-2010,we39Qr3k,3,0,0
15287,30-11-2010,xWoYjgOK,3,0,1
26267,30-11-2010,ydEj7V3W,3,0,0
31817,01-12-2010,0ZEDm73D,2,0,2
16547,01-12-2010,1m3MJDoB,8,0,3
24231,01-12-2010,9JoP2qE8,1,0,1
6917,01-12-2010,KAoK8ZOg,3,0,6
19377,01-12-2010,NbE1xaOJ,8,1,0
18744,01-12-2010,V430D43B,2,1,0
29570,01-12-2010,XJ3rnY3R,0,0,0
30123,01-12-2010,Y1EmZ93w,7,2,1
32321,01-12-2010,ZBEn02oY,5,0,0
12792,01-12-2010,xWoYPr3K,8,0,4
17085,02-12-2010,0ZED4pED,5,2,1
29490,02-12-2010,1JEbVeER,9,0,0
5197,02-12-2010,1m3M8pEB,1,0,0
13410,02-12-2010,8KoAQeo6,1,0,0
24579,02-12-2010,8x3zG9ok,3,0,0
23812,02-12-2010,9JoPXeo8,6,1,3
16386,02-12-2010,JBEymJE8,1,0,0
11002,02-12-2010,XJ3rDpOR,1,1,0
3652,02-12-2010,geEVdZoz,6,0,2
31299,02-12-2010,p0381eom,2,0,0
829,02-12-2010,p038De3m,8,0,1
12002,02-12-2010,p038NDOm,7,0,0
14536,02-12-2010,we39ZAok,8,0,0
11528,02-12-2010,wmo7bb3q,3,1,0
26948,03-12-2010,1JEbnwER,0,0,1
20175,03-12-2010,6VOp1aEL,5,0,1
26056,03-12-2010,6VOpXqOL,7,0,4
9129,03-12-2010,7RO5d6oq,7,2,0
6596,03-12-2010,7RO5wd3q,4,0,2
30849,03-12-2010,8x3z8ROk,0,0,0
9844,03-12-2010,JBEy4WO8,7,0,2
20229,03-12-2010,Pk3wVaEd,8,0,1
23683,03-12-2010,VpoGJQ3r,0,0,0
18806,03-12-2010,VpoGmwEr,1,0,0
3674,03-12-2010,WeEeqwEa,0,0,0
15347,03-12-2010,njoZWJOr,4,1,0
11213,03-12-2010,nkOvn7OB,5,0,0
28351,03-12-2010,qN3gK03A,2,1,0
977,03-12-2010,wmo7R3qn,4,0,0
26276,03-12-2010,wmo7z93q,4,0,1
23582,06-12-2010,0ZEDBxoD,4,0,1
10788,06-12-2010,0j3L2NOr,1,0,2
30916,06-12-2010,0j3LLx3r,0,0,0
33433,06-12-2010,1JEbnwER,2,0,5
9873,06-12-2010,6K3lj6Oz,2,0,1
9840,06-12-2010,8x3zq2Ek,4,0,1
20664,06-12-2010,8xExBJo0,0,0,0
6336,06-12-2010,KAoKRZ3g,0,0,0
18414,06-12-2010,VpoGqdEr,0,0,0
27346,06-12-2010,eVOBgpEj,4,1,1
3312,06-12-2010,geEVpBoz,0,0,0
32708,06-12-2010,nkOvQ8oB,0,0,0
21608,06-12-2010,nkOvblOB,2,0,0
17375,06-12-2010,we39vDok,1,1,1
404,06-12-2010,wmo7AvEq,17,2,5
26898,06-12-2010,ydEjeOW0,5,0,0
15580,07-12-2010,1JEbamOR,8,0,1
9425,07-12-2010,1JEbnwER,2,0,5
18096,07-12-2010,8x3znL3k,6,1,2
113,07-12-2010,KAoKA9Eg,19,2,6
5440,07-12-2010,KAoKlKOg,4,0,0
30564,07-12-2010,NbE1xaOJ,8,1,0
32442,07-12-2010,V430BAOB,1,1,0
4532,07-12-2010,XJ3r0YOR,3,0,2
6968,07-12-2010,Y1EmPJOw,5,0,0
9451,07-12-2010,p038NDOm,7,0,0
33006,07-12-2010,qN3gR1EA,0,0,0
26105,07-12-2010,rNo6Yg36,0,0,0
25552,07-12-2010,we39YZ3k,4,0,0
21802,07-12-2010,we39ZAok,8,0,0
32726,08-12-2010,0ZEDm73D,2,0,2
3864,08-12-2010,1JEbnwER,0,1,3
14919,08-12-2010,6VOprd3L,3,1,0
27666,08-12-2010,6Wo29y39,0,0,0
7312,08-12-2010,7RO5aAOq,4,0,1
30593,08-12-2010,8KoAk4E6,8,0,2
32714,08-12-2010,8x3zWRok,2,1,2
33113,08-12-2010,9JoP2qE8,1,0,1
28783,08-12-2010,B1oXlNoV,2,0,0
21552,08-12-2010,JBEy4WO8,2,0,1
6745,08-12-2010,N6Okbpox,4,0,0
24324,08-12-2010,Pk3w65Ed,3,1,0
20076,08-12-2010,V430D43B,2,1,0
29802,08-12-2010,WeEey6Ea,1,0,1
2927,08-12-2010,XJ3rmpER,0,0,0
6752,08-12-2010,Y1Em0mOw,1,0,0
27132,08-12-2010,Y1EmLmOw,8,1,0
9465,08-12-2010,Y1EmaVEw,6,0,0
24177,08-12-2010,dj3dgrE9,8,0,1
3110,08-12-2010,we39JNok,0,0,1
3625,08-12-2010,we39PREk,2,0,0
6507,09-12-2010,0j3L9xor,2,0,0
12825,09-12-2010,1JEbnwER,0,1,2
13793,09-12-2010,8KoAXp36,0,0,0
12891,09-12-2010,8KoAmQo6,1,0,0
4508,09-12-2010,KAoK16Eg,2,0,0
15200,09-12-2010,N6OkDvEx,5,0,0
8447,09-12-2010,Pk3wga3d,0,0,0
11206,09-12-2010,V430M7oB,3,0,3
5345,09-12-2010,dj3dNLO9,1,1,0
12907,09-12-2010,lnORNnON,0,0,1
17431,09-12-2010,nkOvll3B,1,0,2
33776,09-12-2010,rJoQwlEV,0,0,0
4673,09-12-2010,rNo6NKo6,0,0,0
26031,10-12-2010,0j3LyLor,4,0,1
30866,10-12-2010,1m3MJDoB,8,0,3
9943,10-12-2010,6VOpJd3L,1,0,2
15867,10-12-2010,Pk3wvxEd,0,0,0
18241,10-12-2010,dj3d8r39,0,0,0
12042,10-12-2010,ekE4eK32,1,0,0
14143,10-12-2010,m0oWVd3G,3,0,0
31557,13-12-2010,1m3MKyOB,1,0,0
31984,13-12-2010,6K3lb8Oz,2,0,2
4497,13-12-2010,8KoA9Ko6,0,0,0
5850,13-12-2010,8x3zNN3k,0,0,0
30196,13-12-2010,8x3zPZOk,7,1,0
25634,13-12-2010,B1oXvlEV,3,0,0
30874,13-12-2010,JBEyvm38,8,1,1
20465,13-12-2010,KAoKa9Eg,2,1,2
11550,13-12-2010,NbE1wPoJ,5,1,1
28096,13-12-2010,XJ3rpQOR,3,0,0
26080,13-12-2010,ZBEnwG3Y,3,0,0
10035,13-12-2010,dj3dLK39,7,1,2
23029,13-12-2010,dj3dX539,7,1,1
31481,13-12-2010,geEVvJEz,0,0,0
10796,13-12-2010,lnORaqoN,0,0,2
19533,13-12-2010,nkOvgaEB,5,0,0
29715,13-12-2010,p038Qaom,1,0,0
12573,13-12-2010,qN3gYnOA,2,0,0
27966,14-12-2010,0j3L2NOr,1,0,2
12618,14-12-2010,1JEbamOR,8,0,1
15923,14-12-2010,6K3lb8Oz,0,0,1
33086,14-12-2010,6K3ly6oz,1,0,0
27505,14-12-2010,8gOqn0E2,0,0,0
8917,14-12-2010,8x3zeREk,2,0,1
4383,14-12-2010,8xExm730,0,0,0
4321,14-12-2010,B1oXBmEV,6,0,0
24395,14-12-2010,ekE4GjO2,4,0,0
23808,14-12-2010,we39KlOk,1,0,1
4511,14-12-2010,xWoYDr3K,0,0,0
13146,14-12-2010,xWoYjgOK,3,0,1
33242,15-12-2010,6K3l8K3z,10,1,2
1402,15-12-2010,6K3lYqoz,0,0,0
18671,15-12-2010,6Wo2y539,2,0,1
3528,15-12-2010,8KoA65O6,0,0,0
10685,15-12-2010,8KoAk4E6,8,0,2
7667,15-12-2010,KAoKgBog,2,0,0
14006,15-12-2010,N6Okbpox,4,0,0
10165,15-12-2010,Pk3w65Ed,3,1,0
26479,15-12-2010,V430J2OB,4,0,0
22896,15-12-2010,WwOaKB3B,0,0,0
13821,15-12-2010,eVOBgpEj,4,1,1
27612,15-12-2010,eVOBzpOj,0,0,0
6145,15-12-2010,geEVBJEz,1,0,0
31139,15-12-2010,geEVaVOz,2,1,0
21396,15-12-2010,we39PREk,2,0,0
11034,15-12-2010,we39YZ3k,4,0,0
13994,15-12-2010,wmo7Vd3q,2,0,0
26700,16-12-2010,0ZEDGWOD,4,0,2
33218,16-12-2010,1m3MXnEB,3,1,0
25848,16-12-2010,8x3zDbOk,7,0,0
16860,16-12-2010,9JoPaeO8,5,0,1
22836,16-12-2010,KAoKjd3g,3,0,2
10896,16-12-2010,Pk3w12Od,1,0,0
33083,16-12-2010,VpoGmwEr,1,0,0
28284,16-12-2010,ZBEnW23Y,2,0,1
31446,16-12-2010,we39rokn,1,0,0
9580,16-12-2010,wmo7bb3q,4,1,0
21944,17-12-2010,0j3LXM3r,3,0,0
12988,17-12-2010,6VOpXqOL,7,0,4
19923,17-12-2010,8x3z8bOk,3,0,0
17863,17-12-2010,8x3zA9Ek,0,0,1
11593,17-12-2010,B1oX8moV,9,0,1
32967,17-12-2010,KAoKxdOg,1,0,0
31460,17-12-2010,Pk3wVaEd,8,0,1
8073,17-12-2010,Y1EmLmOw,8,1,0
18742,17-12-2010,Y1EmaVEw,6,0,0
2475,17-12-2010,dj3dgrE9,8,0,1
9388,17-12-2010,rJoQrqOV,1,0,0
1113,17-12-2010,we398lEk,2,0,0
19236,20-12-2010,0ZED4pED,0,0,0
22369,20-12-2010,0j3LK6Er,0,0,0
28313,20-12-2010,6VOprd3L,0,0,0
5690,20-12-2010,7RO5aAOq,0,0,0
18031,20-12-2010,7RO5wd3q,4,0,2
6790,20-12-2010,B1oXnNEV,2,0,0
31416,20-12-2010,B1oXvlEV,3,0,0
10624,20-12-2010,KAoK16Eg,2,0,0
24186,20-12-2010,WwOaJNEB,0,0,0
2383,20-12-2010,dj3d9Ao9,0,0,0
8196,20-12-2010,dj3dX539,7,1,1
20627,20-12-2010,eVOBMwoj,0,0,0
31511,20-12-2010,nkOvgaEB,5,0,0
9253,20-12-2010,p03824Om,1,0,0
14329,20-12-2010,qN3gMnOA,0,0,0
13120,20-12-2010,rJoQpa3V,0,0,1
5823,20-12-2010,v5oJjyoB,2,1,3
17151,20-12-2010,we39vDok,1,1,1
15208,20-12-2010,wmo7AvEq,17,2,6
28355,21-12-2010,0ZEDBxoD,0,0,1
31529,21-12-2010,1m3M5p3B,6,1,3
18401,21-12-2010,6Wo2bYo9,0,0,0
14927,21-12-2010,8x3zeREk,2,0,1
30996,21-12-2010,JBEyvm38,8,1,1
21109,21-12-2010,V43016oB,1,0,0
19744,21-12-2010,XJ3rpQOR,3,0,0
31598,21-12-2010,Y1EmPJOw,5,0,0
4789,21-12-2010,nkOvKLEB,1,1,0
1470,22-12-2010,6Wo2ngo9,2,0,0
23034,22-12-2010,B1oXBmEV,6,0,0
21440,22-12-2010,JBEyzV38,2,0,0
18503,22-12-2010,Pk3wjxEd,1,0,0
1224,22-12-2010,ZBEn02oY,5,0,0
15792,22-12-2010,ekE4GjO2,4,0,0
27277,22-12-2010,geEVBJEz,1,0,0
26170,22-12-2010,qN3glYoA,0,0,0
29204,22-12-2010,v5oJZ8oB,2,0,1
31478,22-12-2010,ydEjrDEW,0,0,0
23784,23-12-2010,geEV4eoz,2,0,0
28961,28-12-2010,B1oXdQoV,0,0,0
20058,28-12-2010,KAoKdPOg,3,0,0
11701,28-12-2010,ZBEnwG3Y,3,0,0
16921,28-12-2010,njoZ6vor,9,0,3
30,28-12-2010,nkOvVMOB,2,0,0
227,28-12-2010,rJoQlq3V,0,0,0
22231,29-12-2010,6K3l8K3z,10,1,2
20450,29-12-2010,6K3ly6oz,1,0,0
11090,29-12-2010,N6OkMX3x,2,0,0
16169,29-12-2010,V430q1oB,6,0,1
